,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,significant,p_val_adj_plot,gene,cluster
1457,1.29E-70,-0.697895292,0.548,0.641,2.64E-66,Yes,2.64E-66,AT4G21570,"0, 2, 6"
1458,1.39E-70,-0.557146119,0.542,0.635,2.86E-66,Yes,2.86E-66,AT2G38470,"0, 2, 3, 7"
1459,1.76E-70,-0.816378043,0.186,0.293,3.62E-66,Yes,3.62E-66,AT5G66675,"3, 4, 5"
1460,1.93E-70,0.380828953,0.707,0.666,3.96E-66,No,3.96E-66,AT2G28910,"9, 12, 13, 18"
1461,2.23E-70,-0.550602377,0.328,0.447,4.58E-66,Yes,4.58E-66,AT1G55675,"1, 5, 7, 18"
1462,2.34E-70,0.352488241,0.727,0.664,4.80E-66,No,4.80E-66,AT1G56200,"7, 11, 12, 13, 18"
1463,2.61E-70,1.358118846,0.303,0.218,5.35E-66,Yes,5.35E-66,AT4G36780,"11, 12, 13"
1464,2.92E-70,1.012780204,0.296,0.202,6.01E-66,Yes,6.01E-66,AT2G25970,"6, 8, 9, 10, 13, 18"
1465,3.60E-70,1.02958038,0.299,0.207,7.39E-66,Yes,7.39E-66,AT5G09310,"8, 9, 10, 11, 12, 13, 15"
1466,4.36E-70,0.767286642,0.404,0.314,8.96E-66,Yes,8.96E-66,AT2G19480,"6, 8, 9, 11, 13, 18"
1467,4.75E-70,-0.555088127,0.697,0.797,9.76E-66,Yes,9.76E-66,AT3G07390,"0, 3, 6, 7, 14"
1468,5.50E-70,0.869421535,0.391,0.3,1.13E-65,Yes,1.13E-65,AT3G62190,"8, 9, 10, 11, 12, 13"
1469,8.49E-70,-0.596048654,0.27,0.384,1.74E-65,Yes,1.74E-65,AT5G01920,"1, 4, 5, 11"
1470,8.54E-70,0.481766698,0.633,0.551,1.75E-65,No,1.75E-65,AT5G21020,"6, 7, 9, 16, 18"
1471,9.49E-70,-0.610115649,0.179,0.287,1.95E-65,Yes,1.95E-65,AT4G29840,"4, 7, 16, 18"
1472,9.63E-70,0.729816234,0.459,0.377,1.98E-65,Yes,1.98E-65,AT2G27020,"7, 8, 9, 11, 13, 18"
1473,1.14E-69,0.948118854,0.379,0.293,2.35E-65,Yes,2.35E-65,AT2G45380,"8, 9, 11, 12, 13, 17, 18"
1474,1.70E-69,0.777971373,0.513,0.444,3.50E-65,Yes,3.50E-65,AT2G36895,"11, 12, 13"
1475,1.81E-69,1.188020348,0.28,0.189,3.71E-65,Yes,3.71E-65,AT1G28580,"6, 7, 11, 12, 13, 16, 18"
1476,2.09E-69,-0.548713855,0.426,0.543,4.29E-65,Yes,4.29E-65,AT4G39730,"3, 6, 7, 14"
1477,2.13E-69,0.545405408,0.59,0.527,4.37E-65,Yes,4.37E-65,AT3G10860,"7, 9, 10, 11, 13, 15"
1478,2.61E-69,1.026093957,0.664,0.618,5.36E-65,Yes,5.36E-65,AT3G53420,"8, 11, 12, 18"
1479,3.11E-69,0.757571186,0.438,0.355,6.40E-65,Yes,6.40E-65,AT3G19760,"6, 7, 9, 10, 11, 13, 16, 18"
1480,3.17E-69,1.070032359,0.264,0.174,6.50E-65,Yes,6.50E-65,AT3G27240,"7, 9, 10, 11, 13, 15"
1481,5.26E-69,-0.339973193,0.726,0.773,1.08E-64,No,1.08E-64,AT5G19940,"1, 4, 5, 8, 11"
1482,5.73E-69,0.831427045,0.394,0.297,1.18E-64,Yes,1.18E-64,AT1G06640,"4, 11, 12, 13, 18"
1483,6.38E-69,-0.495808423,0.179,0.29,1.31E-64,No,1.31E-64,AT5G16990,"0, 2, 7, 16"
1484,6.61E-69,-0.521032649,0.264,0.381,1.36E-64,Yes,1.36E-64,AT1G56045,"4, 5, 7, 9, 18"
1485,6.79E-69,0.668272183,0.513,0.441,1.39E-64,Yes,1.39E-64,AT3G12260,"7, 8, 9, 10, 11, 12, 13"
1486,1.12E-68,1.022651065,0.282,0.191,2.30E-64,Yes,2.30E-64,AT4G10970,"9, 11, 12, 13, 17"
1487,1.34E-68,0.657853063,0.523,0.459,2.76E-64,Yes,2.76E-64,AT5G54680,"8, 9, 11, 12, 13, 15, 18"
1488,1.47E-68,-0.797940412,0.172,0.276,3.01E-64,Yes,3.01E-64,AT1G72160,1
1489,2.41E-68,0.808472635,0.395,0.302,4.96E-64,Yes,4.96E-64,AT1G32700,"7, 8, 9, 11, 16, 17, 18"
1490,2.75E-68,0.406010293,0.723,0.671,5.66E-64,No,5.66E-64,AT4G21860,"1, 8, 11, 12, 13"
1491,2.84E-68,-0.615169752,0.28,0.391,5.83E-64,Yes,5.83E-64,AT5G19770,"1, 4, 5"
1492,2.86E-68,0.437365938,0.7,0.652,5.87E-64,No,5.87E-64,AT1G75630,"1, 9, 10, 11, 12, 13"
1493,3.68E-68,0.946103514,0.345,0.256,7.57E-64,Yes,7.57E-64,AT4G00330,"0, 9, 10, 12, 13"
1494,4.74E-68,0.641514679,0.551,0.483,9.73E-64,Yes,9.73E-64,AT4G29735,"8, 9, 10, 11, 12, 13, 18"
1495,5.11E-68,0.728672601,0.408,0.32,1.05E-63,Yes,1.05E-63,AT5G67500,"8, 9, 10, 11, 12, 13"
1496,5.96E-68,1.037794206,0.273,0.182,1.23E-63,Yes,1.23E-63,AT5G62740,"9, 10, 13"
1497,6.65E-68,-0.576345973,0.307,0.418,1.37E-63,Yes,1.37E-63,AT2G33370,"1, 2, 4, 5"
1498,7.59E-68,0.838389448,0.393,0.313,1.56E-63,Yes,1.56E-63,AT2G41530,"8, 9, 10, 11, 12, 13, 18"
1499,7.68E-68,0.679455114,0.291,0.193,1.58E-63,Yes,1.58E-63,AT3G03490,"0, 8, 9, 10, 11, 12, 13"
1500,8.81E-68,0.964139783,0.312,0.22,1.81E-63,Yes,1.81E-63,AT3G49100,"8, 9, 10, 11, 12, 13"
1501,1.21E-67,0.74228404,0.312,0.212,2.49E-63,Yes,2.49E-63,AT1G76980,"0, 2, 6, 9, 10, 12, 17"
1502,1.90E-67,0.732379344,0.452,0.374,3.90E-63,Yes,3.90E-63,AT1G78870,"8, 9, 10, 11, 13"
1503,2.30E-67,0.821520864,0.25,0.157,4.73E-63,Yes,4.73E-63,AT5G22350,"0, 9, 10, 12, 13"
1504,2.33E-67,0.764058376,0.442,0.362,4.79E-63,Yes,4.79E-63,AT5G08690,"7, 8, 9, 11, 13"
1505,2.48E-67,0.757926211,0.487,0.414,5.10E-63,Yes,5.10E-63,AT4G00585,"8, 9, 11, 12, 13, 18"
1506,2.96E-67,0.989658258,0.309,0.221,6.08E-63,Yes,6.08E-63,AT4G17510,"8, 9, 11, 12, 13, 18"
1507,3.74E-67,-0.304782323,0.929,0.922,7.68E-63,No,7.68E-63,ATCG00220,"1, 3, 6, 14"
1508,3.82E-67,0.641017346,0.481,0.401,7.86E-63,Yes,7.86E-63,AT1G09430,"7, 8, 9, 11, 12, 13, 18"
1509,4.07E-67,0.330201406,0.783,0.734,8.35E-63,No,8.35E-63,ATCG01040,"3, 6, 8, 11, 13, 14, 15"
1510,4.21E-67,0.807193004,0.291,0.197,8.65E-63,Yes,8.65E-63,AT1G70160,"3, 6, 9, 10, 14"
1511,5.65E-67,-0.694938185,0.159,0.259,1.16E-62,Yes,1.16E-62,AT5G57850,"2, 4, 5"
1512,7.74E-67,0.661957991,0.501,0.431,1.59E-62,Yes,1.59E-62,AT2G17390,"8, 9, 10, 11, 12, 13"
1513,7.78E-67,-0.597969449,0.286,0.402,1.60E-62,Yes,1.60E-62,AT5G43830,"2, 7, 16, 18"
1514,9.47E-67,0.918642808,0.309,0.217,1.95E-62,Yes,1.95E-62,AT3G03870,"7, 8, 9, 11, 12, 13, 18"
1515,1.26E-66,0.349241176,0.765,0.723,2.59E-62,No,2.59E-62,ATCG01050,"3, 6, 11, 13"
1516,1.42E-66,-0.576419882,0.411,0.525,2.93E-62,Yes,2.93E-62,AT1G71520,"0, 2, 3, 10"
1517,1.50E-66,0.865987801,0.29,0.196,3.08E-62,Yes,3.08E-62,SK 11,"0, 6, 8, 9, 10, 13, 18"
1518,2.83E-66,-0.314994366,0.93,0.931,5.81E-62,No,5.81E-62,AT3G09390,"1, 3, 7, 15, 18"
1519,2.99E-66,0.713064492,0.366,0.266,6.15E-62,Yes,6.15E-62,GSR 1,"0, 6, 9, 10, 13, 15"
1520,3.31E-66,0.927550153,0.305,0.213,6.79E-62,Yes,6.79E-62,AT1G55530,"6, 9, 10, 12, 16, 17, 18"
1521,3.42E-66,-0.746929353,0.159,0.257,7.04E-62,Yes,7.04E-62,AT5G47640,"4, 5, 15, 16, 17, 18"
1522,3.66E-66,0.883509245,0.376,0.292,7.52E-62,Yes,7.52E-62,AT3G53500,"7, 8, 9, 11, 12, 13, 17, 18"
1523,4.07E-66,-0.679972482,0.379,0.493,8.37E-62,Yes,8.37E-62,AT1G66090,"0, 2, 3, 9, 10, 14, 17"
1524,4.32E-66,0.736123537,0.479,0.404,8.86E-62,Yes,8.86E-62,AT4G29480,"8, 9, 10, 11, 12, 13"
1525,5.77E-66,0.41704006,0.379,0.265,1.18E-61,No,1.18E-61,AT3G25610,"0, 6, 10, 14"
1526,8.68E-66,0.532476788,0.592,0.515,1.78E-61,Yes,1.78E-61,AT5G52650,"4, 5, 7, 9, 11, 13"
1527,9.51E-66,0.765305895,0.424,0.345,1.95E-61,Yes,1.95E-61,AT1G03900,"9, 10, 12, 13, 18"
1528,1.24E-65,0.686048684,0.493,0.425,2.55E-61,Yes,2.55E-61,AT3G47810,"9, 10, 11, 12, 13"
1529,1.35E-65,0.882040315,0.397,0.313,2.77E-61,Yes,2.77E-61,AT1G23860,"8, 9, 10, 11, 12, 13"
1530,1.38E-65,-0.560682053,0.258,0.371,2.84E-61,Yes,2.84E-61,AT1G20810,"1, 2, 4, 5"
1531,1.41E-65,0.990377461,0.257,0.165,2.89E-61,Yes,2.89E-61,AT5G59220,"9, 10, 12, 18"
1532,1.66E-65,1.081516165,0.264,0.176,3.41E-61,Yes,3.41E-61,AT4G16890,"9, 10, 12, 13, 17"
1533,1.74E-65,-0.742390277,0.165,0.261,3.58E-61,Yes,3.58E-61,AT3G02570,"4, 5, 17"
1534,2.01E-65,-0.62065187,0.235,0.345,4.13E-61,Yes,4.13E-61,AT3G55250,"1, 4, 5"
1535,2.10E-65,-0.511838638,0.477,0.568,4.31E-61,Yes,4.31E-61,AT1G70760,"1, 2, 4, 5, 11"
1536,2.21E-65,-0.838299612,0.323,0.433,4.54E-61,Yes,4.54E-61,AT5G54300,"0, 2, 3, 6"
1537,2.35E-65,-0.625884699,0.251,0.361,4.82E-61,Yes,4.82E-61,AT3G52960,"1, 3, 4, 5"
1538,2.56E-65,-0.745362996,0.18,0.282,5.25E-61,Yes,5.25E-61,AT5G32450,"2, 4, 5"
1539,2.60E-65,0.553595094,0.564,0.505,5.35E-61,Yes,5.35E-61,AT4G02620,"9, 10, 11, 12, 13, 18"
1540,2.81E-65,-0.377700704,0.355,0.486,5.77E-61,No,5.77E-61,AT3G15450,"1, 4, 7, 11, 16, 18"
1541,3.39E-65,-1.395810228,0.172,0.265,6.96E-61,Yes,6.96E-61,AT4G25810,"7, 14, 17"
1542,3.52E-65,0.709790734,0.378,0.294,7.23E-61,Yes,7.23E-61,AT3G10260,"3, 6, 11, 12, 13"
1543,4.05E-65,-0.650831733,0.182,0.284,8.33E-61,Yes,8.33E-61,AT3G46630,"1, 4, 5"
1544,5.44E-65,0.765107852,0.33,0.241,1.12E-60,Yes,1.12E-60,AT2G42780,"8, 9, 11, 12, 13, 18"
1545,6.17E-65,0.840662946,0.377,0.293,1.27E-60,Yes,1.27E-60,AT2G43640,"9, 10, 12, 13"
1546,6.51E-65,0.67786301,0.442,0.363,1.34E-60,Yes,1.34E-60,AT1G10500,"8, 9, 10, 11, 12, 13"
1547,6.58E-65,1.099404062,0.311,0.227,1.35E-60,Yes,1.35E-60,AT1G28960,"6, 8, 11, 12, 13, 18"
1548,6.59E-65,0.591756715,0.571,0.503,1.35E-60,Yes,1.35E-60,AT3G23400,"8, 9, 10, 11, 13"
1549,7.12E-65,0.97761828,0.351,0.268,1.46E-60,Yes,1.46E-60,AT3G06610,"8, 9, 11, 12, 13"
1550,7.23E-65,0.670084209,0.268,0.173,1.49E-60,Yes,1.49E-60,AT2G40095,"9, 10, 17"
1551,1.00E-64,-0.473800185,0.348,0.466,2.05E-60,No,2.05E-60,AT1G76100,"1, 4, 5, 8, 11"
1552,1.41E-64,0.751442349,0.341,0.247,2.89E-60,Yes,2.89E-60,AT5G43780,"6, 8, 9, 10, 12, 13"
1553,1.41E-64,-0.576324006,0.29,0.398,2.90E-60,Yes,2.90E-60,AT2G34590,"1, 4, 5, 7, 18"
1554,1.68E-64,0.841663552,0.296,0.201,3.46E-60,Yes,3.46E-60,AT2G27510,"2, 7, 9, 10, 11, 12, 13, 16, 18"
1555,2.18E-64,-0.519804347,0.344,0.463,4.47E-60,Yes,4.47E-60,AT2G21250,"1, 4, 5, 7, 15, 18"
1556,2.38E-64,0.596530424,0.403,0.313,4.88E-60,Yes,4.88E-60,AT3G08650,"3, 6, 8, 9, 13, 14, 18"
1557,2.47E-64,0.789627541,0.527,0.454,5.07E-60,Yes,5.07E-60,AT1G72930,"7, 9, 11, 13, 17"
1558,2.69E-64,1.186039247,0.438,0.367,5.53E-60,Yes,5.53E-60,AT1G52720,"8, 11, 13"
1559,2.97E-64,0.449832274,0.614,0.541,6.11E-60,No,6.11E-60,AT3G20510,"9, 10, 14, 18"
1560,3.02E-64,0.575878871,0.474,0.385,6.20E-60,Yes,6.20E-60,AT5G47070,"0, 6, 9, 10, 12, 16, 17"
1561,3.09E-64,-0.724769464,0.171,0.273,6.35E-60,Yes,6.35E-60,AT2G47590,"2, 4, 5"
1562,4.04E-64,0.645531225,0.401,0.309,8.31E-60,Yes,8.31E-60,AT5G25540,"0, 6, 9, 10, 16"
1563,4.88E-64,0.56596261,0.351,0.256,1.00E-59,Yes,1.00E-59,AT5G19000,"0, 6, 9, 10, 12"
1564,4.91E-64,-0.73107461,0.169,0.268,1.01E-59,Yes,1.01E-59,AT3G04910,"1, 4, 5, 11"
1565,6.20E-64,-0.758019243,0.156,0.254,1.27E-59,Yes,1.27E-59,AT2G31800,"2, 7"
1566,7.75E-64,0.506099256,0.686,0.635,1.59E-59,Yes,1.59E-59,AT3G52930,"0, 9, 10, 17"
1567,7.92E-64,-0.667668755,0.243,0.354,1.63E-59,Yes,1.63E-59,AT1G74380,"0, 3, 6, 14"
1568,9.42E-64,0.751838158,0.308,0.212,1.94E-59,Yes,1.94E-59,AT5G51830,"0, 7, 9, 10, 12, 16"
1569,9.69E-64,0.5561326,0.558,0.496,1.99E-59,Yes,1.99E-59,AT4G19640,"0, 9, 10, 12, 16, 18"
1570,1.05E-63,0.930246539,0.349,0.264,2.15E-59,Yes,2.15E-59,AT5G51510,"6, 8, 9, 10, 11, 12, 13"
1571,1.75E-63,0.461580848,0.688,0.629,3.59E-59,No,3.59E-59,AT5G47930,"5, 9, 10, 13"
1572,1.84E-63,0.754990497,0.438,0.364,3.79E-59,Yes,3.79E-59,AT1G48160,"9, 10, 11, 12, 13, 18"
1573,1.98E-63,-0.36741668,0.759,0.779,4.06E-59,No,4.06E-59,AT3G12780,"1, 4, 5, 11"
1574,2.05E-63,0.275805869,0.913,0.866,4.21E-59,No,4.21E-59,AT5G20010,"0, 2, 7, 9, 10, 12, 16"
1575,2.05E-63,0.617545326,0.326,0.226,4.22E-59,Yes,4.22E-59,AT3G63010,"0, 2, 6, 9, 10, 12"
1576,2.20E-63,0.957855536,0.323,0.236,4.51E-59,Yes,4.51E-59,AT2G31865,"6, 9, 10, 13, 17"
1577,2.35E-63,0.943284173,0.408,0.33,4.82E-59,Yes,4.82E-59,AT5G14800,"5, 8, 9, 11, 12, 13, 15"
1578,3.15E-63,-0.652405239,0.166,0.267,6.47E-59,Yes,6.47E-59,AT5G17350,"2, 7, 9, 16, 17"
1579,3.32E-63,-0.585800203,0.52,0.601,6.82E-59,Yes,6.82E-59,AT5G48655,"0, 2, 3, 5, 7"
1580,3.49E-63,0.527555393,0.596,0.54,7.16E-59,Yes,7.16E-59,AT5G47570,"9, 10, 11, 13, 18"
1581,3.67E-63,-0.671591668,0.181,0.284,7.54E-59,Yes,7.54E-59,AT5G36170,"1, 4, 5"
1582,3.69E-63,0.865934703,0.334,0.247,7.59E-59,Yes,7.59E-59,AT5G67030,"6, 11, 12, 13"
1583,4.21E-63,0.500555168,0.638,0.576,8.64E-59,Yes,8.64E-59,AT3G22370,"0, 2, 9, 10, 12, 17"
1584,4.71E-63,0.703089718,0.471,0.402,9.68E-59,Yes,9.68E-59,AT1G01050,"8, 10, 11, 12, 13"
1585,7.79E-63,-0.583372452,0.201,0.305,1.60E-58,Yes,1.60E-58,AT5G39530,"1, 4, 5, 11"
1586,8.96E-63,1.161272643,0.315,0.237,1.84E-58,Yes,1.84E-58,AT2G34560,"11, 12, 13"
1587,9.25E-63,0.519919951,0.539,0.473,1.90E-58,Yes,1.90E-58,AT1G26550,"1, 7, 8, 9, 11, 13, 15, 18"
1588,1.12E-62,0.67253839,0.462,0.385,2.30E-58,Yes,2.30E-58,AT2G34690,"8, 9, 12, 13, 15, 17"
1589,1.18E-62,0.654947819,0.349,0.262,2.43E-58,Yes,2.43E-58,AT2G39960,"6, 8, 9, 11, 13, 14"
1590,2.55E-62,-0.601245672,0.421,0.534,5.24E-58,Yes,5.24E-58,AT4G28400,"0, 2, 3, 7, 14, 16"
1591,2.61E-62,-0.747139904,0.157,0.252,5.37E-58,Yes,5.37E-58,AT1G48520,"2, 4, 5"
1592,2.99E-62,-0.662321347,0.369,0.474,6.13E-58,Yes,6.13E-58,AT5G11650,"2, 3, 4, 5, 14, 16"
1593,3.94E-62,-0.867831534,0.182,0.284,8.10E-58,Yes,8.10E-58,AT1G35350,"0, 2"
1594,4.07E-62,0.868215667,0.383,0.299,8.36E-58,Yes,8.36E-58,AT4G29040,"6, 9, 10, 13, 17, 18"
1595,4.44E-62,0.622102979,0.601,0.544,9.11E-58,Yes,9.11E-58,AT1G14450,"0, 8, 9, 10, 11, 12, 13"
1596,4.70E-62,-0.44936138,0.401,0.497,9.66E-58,No,9.66E-58,AT5G47110,"1, 4, 5, 8, 11"
1597,4.79E-62,-0.731352661,0.264,0.376,9.83E-58,Yes,9.83E-58,AT2G31360,"3, 6, 15, 16, 18"
1598,5.96E-62,0.672002866,0.27,0.174,1.22E-57,Yes,1.22E-57,AT1G47510,"0, 9, 10, 12"
1599,6.69E-62,0.603572243,0.579,0.515,1.37E-57,Yes,1.37E-57,AT3G60770,"4, 5, 7, 9, 10, 11, 13, 18"
1600,7.11E-62,1.025626676,0.261,0.176,1.46E-57,Yes,1.46E-57,AT2G02360,"9, 10, 12, 13, 18"
1601,7.75E-62,1.169312953,0.273,0.188,1.59E-57,Yes,1.59E-57,AT3G60130,"10, 12, 13"
1602,8.12E-62,-0.565048193,0.39,0.494,1.67E-57,Yes,1.67E-57,AT5G24590,"2, 4, 5, 7, 15, 16, 17"
1603,1.13E-61,-0.64220538,0.164,0.261,2.32E-57,Yes,2.32E-57,AT1G78915,"2, 4, 5"
1604,1.40E-61,0.595284357,0.554,0.486,2.87E-57,Yes,2.87E-57,AT1G74270,"1, 8, 9, 11, 12, 13, 18"
1605,3.24E-61,-0.689233414,0.199,0.302,6.65E-57,Yes,6.65E-57,AT5G11480,"1, 4, 5"
1606,3.29E-61,-0.442580151,0.566,0.646,6.76E-57,No,6.76E-57,AT1G54780,"1, 4, 5, 11"
1607,3.35E-61,1.097436493,0.38,0.303,6.87E-57,Yes,6.87E-57,AT3G15900,"10, 11, 12, 13"
1608,5.73E-61,-0.481420655,0.645,0.718,1.18E-56,No,1.18E-56,AT5G03030,"0, 2, 7, 10, 17"
1609,6.48E-61,0.872493099,0.372,0.288,1.33E-56,Yes,1.33E-56,AT1G14980,"8, 9, 10, 11, 13, 17, 18"
1610,6.56E-61,-0.508179441,0.257,0.367,1.35E-56,Yes,1.35E-56,AT4G21210,"1, 4, 5"
1611,6.91E-61,0.7765368,0.331,0.24,1.42E-56,Yes,1.42E-56,AT3G55380,"0, 9, 10, 12, 16"
1612,7.37E-61,-0.515118191,0.327,0.436,1.51E-56,Yes,1.51E-56,AT3G56010,"1, 4, 5, 11"
1613,1.13E-60,0.991309553,0.312,0.23,2.33E-56,Yes,2.33E-56,GP ALPHA 1,"7, 8, 9, 11, 13, 18"
1614,1.23E-60,0.984319847,0.324,0.241,2.52E-56,Yes,2.52E-56,AT3G51370,"6, 8, 9, 10, 11, 12, 13, 18"
1615,1.29E-60,-0.608649532,0.257,0.365,2.65E-56,Yes,2.65E-56,AT4G18480,"1, 4, 5"
1616,1.29E-60,-0.350542586,0.752,0.8,2.65E-56,No,2.65E-56,AT5G03630,"0, 2, 10"
1617,1.92E-60,-0.491676626,0.514,0.591,3.94E-56,No,3.94E-56,AT5G59550,"2, 4, 5, 7, 16"
1618,1.97E-60,0.511933173,0.571,0.499,4.05E-56,Yes,4.05E-56,AT5G05370,"0, 2, 9, 10, 12"
1619,2.02E-60,-0.553020734,0.221,0.327,4.15E-56,Yes,4.15E-56,AT5G62690,"4, 5, 7, 11, 18"
1620,2.20E-60,0.831982081,0.38,0.298,4.52E-56,Yes,4.52E-56,AT3G07568,"8, 9, 10, 12, 13"
1621,2.62E-60,1.131152887,0.261,0.178,5.38E-56,Yes,5.38E-56,AT1G47278,"9, 10, 11, 12, 13"
1622,2.64E-60,-0.271836441,0.99,0.992,5.43E-56,No,5.43E-56,AT3G47470,"1, 4, 5, 11"
1623,2.77E-60,0.542268041,0.398,0.308,5.69E-56,Yes,5.69E-56,AT2G21190,"3, 6, 9, 10, 12, 14"
1624,2.93E-60,0.904029665,0.34,0.257,6.02E-56,Yes,6.02E-56,AT3G44880,"10, 11, 12, 13"
1625,3.06E-60,0.987966518,0.318,0.237,6.28E-56,Yes,6.28E-56,AT3G47610,"8, 11, 12, 13"
1626,3.50E-60,0.918726757,0.333,0.252,7.18E-56,Yes,7.18E-56,AT3G57290,"4, 7, 8, 9, 11, 12, 13"
1627,3.85E-60,0.518799897,0.555,0.496,7.91E-56,Yes,7.91E-56,AT4G23650,"7, 8, 9, 13, 16"
1628,4.07E-60,-0.560609382,0.323,0.432,8.36E-56,Yes,8.36E-56,AT1G09795,"1, 4, 5"
1629,4.84E-60,-0.570846904,0.351,0.467,9.93E-56,Yes,9.93E-56,AT4G22780,"0, 2, 3, 9, 14, 17"
1630,6.42E-60,0.874756492,0.357,0.276,1.32E-55,Yes,1.32E-55,AT1G07020,"9, 10, 11, 12, 13"
1631,7.87E-60,-0.649235382,0.182,0.282,1.62E-55,Yes,1.62E-55,AT4G28706,"4, 5"
1632,8.54E-60,-0.806585946,0.269,0.373,1.75E-55,Yes,1.75E-55,AT2G38170,"1, 6, 14"
1633,9.28E-60,1.147288893,0.253,0.171,1.91E-55,Yes,1.91E-55,AT2G44065,"9, 11, 12, 13"
1634,1.02E-59,-0.45616577,0.613,0.712,2.10E-55,No,2.10E-55,AT2G32190,"0, 2, 3, 7, 9, 10, 15, 16"
1635,1.06E-59,-0.617033292,0.182,0.28,2.19E-55,Yes,2.19E-55,AT2G29360,"4, 5"
1636,1.22E-59,0.771516585,0.361,0.279,2.51E-55,Yes,2.51E-55,AT3G08730,"8, 9, 10, 12, 13, 17"
1637,1.42E-59,-0.680011823,0.201,0.303,2.91E-55,Yes,2.91E-55,AT1G03610,"2, 4, 7, 15, 16"
1638,1.52E-59,-0.645392905,0.177,0.274,3.11E-55,Yes,3.11E-55,AT4G01995,"1, 2, 4, 5"
1639,1.60E-59,-1.038929802,0.168,0.264,3.29E-55,Yes,3.29E-55,AT2G20370,NA
1640,1.64E-59,0.865438343,0.478,0.411,3.37E-55,Yes,3.37E-55,AT5G17560,"11, 12, 13"
1641,1.86E-59,-0.604005493,0.212,0.314,3.83E-55,Yes,3.83E-55,AT1G21350,"1, 4, 5, 14"
1642,2.04E-59,-0.675672722,0.195,0.294,4.20E-55,Yes,4.20E-55,AT3G60370,"1, 4, 5"
1643,2.47E-59,-0.745464467,0.17,0.267,5.07E-55,Yes,5.07E-55,AT4G17050,7
1644,2.82E-59,-0.496906799,0.67,0.707,5.80E-55,No,5.80E-55,AT1G25400,"2, 4, 5, 7, 9, 14, 16, 17"
1645,2.94E-59,1.187967418,0.273,0.19,6.03E-55,Yes,6.03E-55,AT3G11410,"9, 10, 11, 12, 16, 17, 18"
1646,3.38E-59,-0.558465326,0.217,0.32,6.94E-55,Yes,6.94E-55,AT2G33510,"4, 5, 7, 9, 17"
1647,3.73E-59,0.888527455,0.326,0.243,7.66E-55,Yes,7.66E-55,AT5G05750,"8, 9, 10, 11, 12, 13"
1648,3.86E-59,-0.42738024,0.284,0.397,7.92E-55,No,7.92E-55,AT1G10360,"2, 4, 5, 7, 12, 17, 18"
1649,4.35E-59,0.631810956,0.374,0.283,8.94E-55,Yes,8.94E-55,AT4G10040,"7, 9, 10, 12, 15, 16, 17, 18"
1650,4.44E-59,-0.349043036,0.793,0.811,9.12E-55,No,9.12E-55,AT4G37930,"0, 1, 5, 8"
1651,4.50E-59,-0.782819627,0.199,0.298,9.25E-55,Yes,9.25E-55,AT3G01690,"1, 4, 5, 7, 18"
1652,4.59E-59,0.4602628,0.714,0.671,9.42E-55,No,9.42E-55,AT1G70490,"0, 9, 10, 16, 17, 18"
1653,6.56E-59,1.137731367,0.252,0.17,1.35E-54,Yes,1.35E-54,AT5G47830,"9, 10, 11, 12, 13, 17, 18"
1654,6.70E-59,1.663943047,0.333,0.263,1.38E-54,Yes,1.38E-54,AT4G33666,"8, 9, 11, 12, 13"
1655,6.73E-59,1.21675666,0.261,0.179,1.38E-54,Yes,1.38E-54,AT3G08760,"9, 10, 12, 13, 17"
1656,7.14E-59,0.540428368,0.53,0.473,1.47E-54,Yes,1.47E-54,AT1G67350,"7, 9, 11, 12, 13, 15"
1657,7.32E-59,0.62946913,0.419,0.339,1.50E-54,Yes,1.50E-54,AT1G11400,"2, 7, 9, 10, 11, 12, 13"
1658,7.59E-59,0.434192164,0.671,0.631,1.56E-54,No,1.56E-54,AT3G23490,"1, 11, 12, 13, 18"
1659,7.65E-59,0.376213678,0.675,0.619,1.57E-54,No,1.57E-54,AT1G50320,"1, 5, 9, 11, 12, 13"
1660,9.66E-59,-0.498908295,0.355,0.455,1.98E-54,No,1.98E-54,AT5G13710,"4, 5, 7, 16"
1661,1.23E-58,0.762168432,0.452,0.379,2.52E-54,Yes,2.52E-54,AT5G11680,"8, 9, 10, 12, 13, 16, 17, 18"
1662,1.23E-58,0.856379904,0.284,0.198,2.52E-54,Yes,2.52E-54,AT1G79380,"9, 10, 12, 13"
1663,1.28E-58,-0.539946895,0.268,0.375,2.64E-54,Yes,2.64E-54,AT4G13640,"1, 4, 5"
1664,1.28E-58,-0.410583044,0.698,0.745,2.64E-54,No,2.64E-54,AT1G23710,"2, 4, 5, 7, 9, 16, 17"
1665,1.35E-58,0.807804727,0.387,0.305,2.77E-54,Yes,2.77E-54,AT1G54270,"7, 9, 10, 13, 16, 18"
1666,1.51E-58,0.994133899,0.286,0.205,3.09E-54,Yes,3.09E-54,AT5G05780,"8, 9, 11, 12, 13"
1667,1.54E-58,-0.679990594,0.674,0.719,3.17E-54,Yes,3.17E-54,AT3G06500,"0, 2"
1668,1.65E-58,0.972013819,0.308,0.227,3.40E-54,Yes,3.40E-54,AT3G11230,"6, 8, 9, 10, 12, 13"
1669,1.88E-58,-0.541644578,0.284,0.387,3.87E-54,Yes,3.87E-54,AT3G56650,"1, 4, 5"
